customer_id,date,total_amount,transaction_count,avg_amount,std_amount,unique_categories,day_of_week,is_weekend,hour,customer_avg_amount,customer_std_amount,amount_deviation,is_anomaly,anomaly_score
652,2024-04-14,2999.67,1,2999.67,0.0,1,6,1,12,2244.0760913705585,444.4762900272403,1.696148427076193,1,-0.6576942662766783
653,2022-03-15,163.42,1,163.42,0.0,1,1,0,12,320.8528571428571,79.8307446443799,-1.9476853496215227,1,-0.6432553784411745
656,2022-03-06,2980.21,1,2980.21,0.0,1,6,1,12,2269.8675496688743,487.73271442319975,1.453437491225585,1,-0.6381779120972196
656,2022-07-23,2975.02,1,2975.02,0.0,1,5,1,12,2269.8675496688743,487.73271442319975,1.4428181898225159,1,-0.636742978889762
656,2023-04-02,2995.87,1,2995.87,0.0,1,6,1,12,2269.8675496688743,487.73271442319975,1.485479545170105,1,-0.6484347974156593
657,2022-10-16,2995.71,1,2995.71,0.0,1,6,1,12,2142.414927536232,441.05494184170243,1.9302918974477352,1,-0.6743985136011085
657,2024-04-20,2991.57,1,2991.57,0.0,1,5,1,12,2142.414927536232,441.05494184170243,1.9209265457501574,1,-0.6739423791204752
658,2024-06-27,215.54,1,215.54,0.0,1,3,0,12,337.08181818181816,68.32738986717263,-1.7531572790304877,1,-0.6305807304073492
658,2024-09-01,445.4,1,445.4,0.0,1,6,1,12,337.08181818181816,68.32738986717263,1.5624154035758933,1,-0.6218855750634623
659,2023-07-02,449.67,1,449.67,0.0,1,6,1,12,323.3454545454546,78.66005192492037,1.5857954194356587,1,-0.6231491347993725
659,2024-03-10,447.87,1,447.87,0.0,1,6,1,12,323.3454545454546,78.66005192492037,1.563199401023613,1,-0.6218855750634623
662,2020-05-09,2945.26,1,2945.26,0.0,1,5,1,12,2205.2309615384615,463.9321056118324,1.5916926999216143,1,-0.6244824626110093
662,2023-08-05,2975.83,1,2975.83,0.0,1,5,1,12,2205.2309615384615,463.9321056118324,1.6574442357502077,1,-0.6409049153835221
663,2023-02-25,2923.53,1,2923.53,0.0,1,5,1,12,1516.2908333333335,636.0956824174739,2.208834882268965,1,-0.6450636531894536
664,2023-05-14,240.45,1,240.45,0.0,1,6,1,12,353.8621052631579,71.09893815263874,-1.5730065957844783,1,-0.633191611581169
664,2023-10-31,217.01,1,217.01,0.0,1,1,0,12,353.8621052631579,71.09893815263874,-1.898115405991583,1,-0.636151543682651
668,2024-09-22,2934.22,1,2934.22,0.0,1,6,1,12,2265.5307547169814,404.7527131749662,1.6480216239359327,1,-0.6220281689018285
669,2020-11-28,2986.62,1,2986.62,0.0,1,5,1,12,2270.0912578616353,470.5483064249838,1.5195235193838055,1,-0.6419667277198253
669,2023-01-01,2968.51,1,2968.51,0.0,1,6,1,12,2270.0912578616353,470.5483064249838,1.4811181221991574,1,-0.6388110409381118
669,2023-09-30,2980.4,1,2980.4,0.0,1,5,1,12,2270.0912578616353,470.5483064249838,1.506332930179581,1,-0.6406650115436456
669,2024-03-03,2973.21,1,2973.21,0.0,1,6,1,12,2270.0912578616353,470.5483064249838,1.4910852876750185,1,-0.6396760476742719
669,2024-05-11,2950.62,1,2950.62,0.0,1,5,1,12,2270.0912578616353,470.5483064249838,1.4431792731857185,1,-0.6240321702864321
669,2024-07-06,2940.52,1,2940.52,0.0,1,5,1,12,2270.0912578616353,470.5483064249838,1.4217604707801441,1,-0.6234600250412049
670,2024-06-09,232.6,1,232.6,0.0,1,6,1,12,346.36538461538464,71.10058727082648,-1.5778704296548314,1,-0.6397504669465511
672,2022-03-20,2950.48,1,2950.48,0.0,1,6,1,12,2208.747135135135,453.45725459579137,1.632129000833281,1,-0.6279598656558567
672,2023-12-16,2952.33,1,2952.33,0.0,1,5,1,12,2208.747135135135,453.45725459579137,1.6361997907289012,1,-0.62702271294754
673,2022-01-08,441.94,1,441.94,0.0,1,5,1,12,326.3025,64.80749142473763,1.7572087538430434,1,-0.630159895548131
673,2022-06-12,437.79,1,437.79,0.0,1,6,1,12,326.3025,64.80749142473763,1.694146024810951,1,-0.6275188766844351
673,2022-08-20,438.08,1,438.08,0.0,1,5,1,12,326.3025,64.80749142473763,1.6985528179240366,1,-0.6275188766844351
673,2024-06-08,225.07,1,225.07,0.0,1,5,1,12,326.3025,64.80749142473763,-1.5383127028292374,1,-0.6421666978056826
676,2023-02-09,210.65,1,210.65,0.0,1,3,0,12,345.6854166666667,72.88136834605092,-1.8277330224066506,1,-0.640216056891084
679,2023-12-17,225.88,1,225.88,0.0,1,6,1,12,336.435625,84.6025656008729,-1.2914989664617327,1,-0.6271418303351988
685,2022-08-18,2996.74,1,2996.74,0.0,1,3,0,12,2075.4008148148146,439.84525095892786,2.089937870899336,1,-0.6458118634784934
685,2023-09-23,2931.45,1,2931.45,0.0,1,5,1,12,2075.4008148148146,439.84525095892786,1.9418360146176115,1,-0.6428594504070593
685,2024-02-17,2992.63,1,2992.63,0.0,1,5,1,12,2075.4008148148146,439.84525095892786,2.0806148715224357,1,-0.6739423791204752
686,2023-08-19,2949.86,1,2949.86,0.0,1,5,1,12,2139.368524590164,485.613055236492,1.6655769233645832,1,-0.6327396388707954
686,2023-10-30,2992.96,1,2992.96,0.0,1,0,0,12,2139.368524590164,485.613055236492,1.7541483242676137,1,-0.6244569727849645
688,2020-05-24,2950.36,1,2950.36,0.0,1,6,1,12,2180.4194764397907,449.05186389680915,1.7107817683358075,1,-0.6353134774920716
688,2020-07-17,2988.92,1,2988.92,0.0,1,4,0,12,2180.4194764397907,449.05186389680915,1.7964607824523702,1,-0.6264210900236085
691,2024-02-24,2968.42,1,2968.42,0.0,1,5,1,12,2127.3712,422.6929374244862,1.9850432370020286,1,-0.659763427291154
691,2024-08-09,2994.29,1,2994.29,0.0,1,4,0,12,2127.3712,422.6929374244862,2.0461016066724236,1,-0.6449385595393634
692,2021-07-10,2956.39,1,2956.39,0.0,1,5,1,12,2241.6893670886075,453.05973061824534,1.5740233822062568,1,-0.6291395579978106
692,2023-04-08,2957.98,1,2957.98,0.0,1,5,1,12,2241.6893670886075,453.05973061824534,1.5775251241419164,1,-0.6299914686893567
695,2023-07-16,2945.91,1,2945.91,0.0,1,6,1,12,2156.1892857142857,484.19638495535077,1.6276310763493975,1,-0.6292357672587028
695,2024-08-17,2962.87,1,2962.87,0.0,1,5,1,12,2156.1892857142857,484.19638495535077,1.6625859946585286,1,-0.6412487040231224
696,2021-12-28,2994.24,1,2994.24,0.0,1,1,0,12,2206.146989247312,427.7993452208955,1.8379062830581112,1,-0.6397424062806106
696,2024-01-27,2977.06,1,2977.06,0.0,1,5,1,12,2206.146989247312,427.7993452208955,1.797840923370704,1,-0.6519820449655382
700,2022-07-10,222.46,1,222.46,0.0,1,6,1,12,321.26419999999996,72.85482111398683,-1.3378165231421586,1,-0.6369187825156278
700,2022-11-13,212.15,1,212.15,0.0,1,6,1,12,321.26419999999996,72.85482111398683,-1.4774147219393319,1,-0.6507984002971148
701,2021-09-11,2970.71,1,2970.71,0.0,1,5,1,12,2132.3585714285714,455.9180889033811,1.8347958834011158,1,-0.6559647551678406
701,2023-01-15,2987.44,1,2987.44,0.0,1,6,1,12,2132.3585714285714,455.9180889033811,1.8714107612234243,1,-0.6630422335020419
703,2022-05-19,221.17,1,221.17,0.0,1,3,0,12,352.6031111111111,58.68785637212826,-2.202007562337,1,-0.6332176215716727
704,2023-12-23,232.01,1,232.01,0.0,1,5,1,12,341.81666666666666,63.20341203058339,-1.7102933192142513,1,-0.6450950565974244
704,2024-03-03,238.18,1,238.18,0.0,1,6,1,12,341.81666666666666,63.20341203058339,-1.6141925076707633,1,-0.6336201653208327
705,2022-05-29,2924.0,1,2924.0,0.0,1,6,1,12,2195.0201818181818,427.95611448886564,1.6994275021594087,1,-0.6265885843955773
705,2024-01-27,2960.97,1,2960.97,0.0,1,5,1,12,2195.0201818181818,427.95611448886564,1.7856134749227353,1,-0.6486669058591354
705,2024-06-02,2925.23,1,2925.23,0.0,1,6,1,12,2195.0201818181818,427.95611448886564,1.7022949283562951,1,-0.6249578343039468
706,2023-12-09,253.25,1,253.25,0.0,1,5,1,12,350.372,53.27779843720825,-1.7893503936486381,1,-0.6398180532638619
707,2022-05-07,210.32,1,210.32,0.0,1,5,1,12,319.5291489361702,74.03183818113217,-1.4555041111018976,1,-0.6496829066246532
708,2021-05-02,2987.55,1,2987.55,0.0,1,6,1,12,2296.3910191082805,463.4341942639293,1.4881741900747016,1,-0.6416415369409374
708,2022-08-21,2980.56,1,2980.56,0.0,1,6,1,12,2296.3910191082805,463.4341942639293,1.4731236186776526,1,-0.6407738723571657
708,2022-09-11,2986.88,1,2986.88,0.0,1,6,1,12,2296.3910191082805,463.4341942639293,1.4867315745044551,1,-0.6416415369409374
708,2022-12-10,2955.19,1,2955.19,0.0,1,5,1,12,2296.3910191082805,463.4341942639293,1.4184980111893664,1,-0.6304658653820215
708,2023-01-21,2987.72,1,2987.72,0.0,1,5,1,12,2296.3910191082805,463.4341942639293,1.4885402268611814,1,-0.6425103764194144
708,2023-04-15,2948.95,1,2948.95,0.0,1,5,1,12,2296.3910191082805,463.4341942639293,1.4050623079679663,1,-0.6292585459300475
708,2023-09-16,2966.8,1,2966.8,0.0,1,5,1,12,2296.3910191082805,463.4341942639293,1.443496170548413,1,-0.6357927184673939
711,2024-06-29,211.9,1,211.9,0.0,1,5,1,12,313.6881481481482,73.58861513310315,-1.3646606518502526,1,-0.644429463165595
712,2022-07-08,2999.69,1,2999.69,0.0,1,4,0,12,2106.800588235294,444.9037190175984,2.002426473885199,1,-0.6458118634784934
713,2021-11-28,2940.18,1,2940.18,0.0,1,6,1,12,2180.005833333333,471.4620614763813,1.608963403942368,1,-0.6235754116163545
713,2022-07-23,2955.57,1,2955.57,0.0,1,5,1,12,2180.005833333333,471.4620614763813,1.6415374479871079,1,-0.6312967187323615
713,2022-11-24,2993.79,1,2993.79,0.0,1,3,0,12,2180.005833333333,471.4620614763813,1.722432832222971,1,-0.6231033218812171
713,2024-07-06,2955.22,1,2955.22,0.0,1,5,1,12,2180.005833333333,471.4620614763813,1.640796647765167,1,-0.6312967187323615
716,2021-03-20,2958.06,1,2958.06,0.0,1,5,1,12,2262.4167039106146,475.1372730097268,1.4610141560481746,1,-0.6311799034043021
716,2023-01-21,2965.17,1,2965.17,0.0,1,5,1,12,2262.4167039106146,475.1372730097268,1.47594682442563,1,-0.6383789763108854
716,2023-04-08,2973.76,1,2973.76,0.0,1,5,1,12,2262.4167039106146,475.1372730097268,1.4939878400884063,1,-0.640866859342398
716,2023-08-13,2966.35,1,2966.35,0.0,1,6,1,12,2262.4167039106146,475.1372730097268,1.4784251013152774,1,-0.6392433979932673
717,2022-12-03,2960.17,1,2960.17,0.0,1,5,1,12,2216.2758715596333,483.34769258212543,1.5358680134813132,1,-0.6356593080102355
720,2023-09-30,222.52,1,222.52,0.0,1,5,1,12,329.8107142857143,69.53478581193797,-1.5211035668524766,1,-0.6434418476288714
721,2024-02-25,221.34,1,221.34,0.0,1,6,1,12,333.2395833333333,69.35274230364817,-1.5905504130935733,1,-0.6508854205600939
721,2024-05-26,221.52,1,221.52,0.0,1,6,1,12,333.2395833333333,69.35274230364817,-1.5879918774330426,1,-0.6495656199470746
721,2024-06-30,220.48,1,220.48,0.0,1,6,1,12,333.2395833333333,69.35274230364817,-1.6027745279161083,1,-0.652352224490685
722,2023-12-17,2996.11,1,2996.11,0.0,1,6,1,12,2202.836396396396,458.36756909670555,1.7268820373268556,1,-0.6585848425726479
725,2021-05-22,222.49,1,222.49,0.0,1,5,1,12,309.87930232558136,73.695261151368,-1.1699443977910353,1,-0.6305165357685548
725,2021-06-26,435.09,1,435.09,0.0,1,5,1,12,309.87930232558136,73.695261151368,1.6762870327299932,1,-0.6266703095739841
725,2022-11-19,217.07,1,217.07,0.0,1,5,1,12,309.87930232558136,73.695261151368,-1.242505895220123,1,-0.636227536331352
725,2024-02-25,215.42,1,215.42,0.0,1,6,1,12,309.87930232558136,73.695261151368,-1.2645956499725204,1,-0.6370890447734243
725,2024-03-30,436.1,1,436.1,0.0,1,5,1,12,309.87930232558136,73.695261151368,1.6898086401844918,1,-0.6266703095739841
725,2024-08-10,226.56,1,226.56,0.0,1,5,1,12,309.87930232558136,73.695261151368,-1.115456336068455,1,-0.6229129965223895
730,2023-11-04,2997.27,1,2997.27,0.0,1,5,1,12,2243.6440000000002,413.9054395235972,1.8163801392079322,1,-0.6668960892106808
730,2024-06-02,1413.15,1,1413.15,0.0,1,6,1,12,2243.6440000000002,413.9054395235972,-2.001646449739464,1,-0.6222234022326677
730,2024-06-08,2986.68,1,2986.68,0.0,1,5,1,12,2243.6440000000002,413.9054395235972,1.7908562511331945,1,-0.65699783940925
732,2022-11-13,2985.26,1,2985.26,0.0,1,6,1,12,2302.415,457.97064869406563,1.4877748761123104,1,-0.6399073810793391
732,2024-09-08,2940.24,1,2940.24,0.0,1,6,1,12,2302.415,457.97064869406563,1.3896858150185383,1,-0.6240801734424255
733,2022-12-17,2938.36,1,2938.36,0.0,1,5,1,12,2144.4527173913043,449.75997717489145,1.7612639160744874,1,-0.6351605845696774
733,2024-03-10,2962.5,1,2962.5,0.0,1,6,1,12,2144.4527173913043,449.75997717489145,1.8148179164790834,1,-0.6537494205606887
733,2024-07-28,2995.38,1,2995.38,0.0,1,6,1,12,2144.4527173913043,449.75997717489145,1.8877613934179043,1,-0.6715720893734609
734,2022-07-03,242.51,1,242.51,0.0,1,6,1,12,338.90216216216214,62.247672117791545,-1.5240428451286363,1,-0.6250450019080763
735,2023-06-18,2948.41,1,2948.41,0.0,1,6,1,12,2202.1225274725275,446.67772429744116,1.6670194473014077,1,-0.6335964243907435
736,2024-11-10,2942.39,1,2942.39,0.0,1,6,1,12,2217.298640776699,448.1643478594121,1.6143119165153637,1,-0.6248424047964771
737,2024-01-13,2984.08,1,2984.08,0.0,1,5,1,12,2085.41,448.0213624594257,2.001396982713056,1,-0.6659800950469459
737,2024-06-30,2960.73,1,2960.73,0.0,1,6,1,12,2085.41,448.0213624594257,1.9493950025130387,1,-0.6569983391454906
737,2024-10-06,2920.06,1,2920.06,0.0,1,6,1,12,2085.41,448.0213624594257,1.858820247278147,1,-0.639183640761684
738,2022-09-17,2957.3,1,2957.3,0.0,1,5,1,12,2220.3044554455446,466.5148144346014,1.576411103562047,1,-0.6295653692458102
738,2023-01-28,2950.12,1,2950.12,0.0,1,5,1,12,2220.3044554455446,466.5148144346014,1.5610533014597037,1,-0.6253908329994238
740,2022-12-18,213.08,1,213.08,0.0,1,6,1,12,319.7707547169811,63.78918038378322,-1.6467372188533795,1,-0.6567809154317775
740,2024-01-14,232.43,1,232.43,0.0,1,6,1,12,319.7707547169811,63.78918038378322,-1.3480762405020725,1,-0.6256281427315861
740,2024-06-15,218.11,1,218.11,0.0,1,5,1,12,319.7707547169811,63.78918038378322,-1.5691007991579233,1,-0.652352224490685
740,2024-08-24,218.97,1,218.97,0.0,1,5,1,12,319.7707547169811,63.78918038378322,-1.5558269778978655,1,-0.6514700762992917
744,2023-01-29,2947.25,1,2947.25,0.0,1,6,1,12,2162.2446464646464,461.1446721891018,1.698613877375054,1,-0.6361737482175069
744,2023-07-02,2966.04,1,2966.04,0.0,1,6,1,12,2162.2446464646464,461.1446721891018,1.7392721411845122,1,-0.6477897411675194
747,2023-12-31,237.29,1,237.29,0.0,1,6,1,12,331.7778571428571,64.69413238933238,-1.438299794917458,1,-0.6239272762025573
747,2024-02-03,447.57,1,447.57,0.0,1,5,1,12,331.7778571428571,64.69413238933238,1.7625949022495284,1,-0.6310131878671031
752,2024-10-12,220.34,1,220.34,0.0,1,5,1,12,298.29785714285714,62.64086429536496,-1.224965405577229,1,-0.6336499945933847
755,2021-03-13,2971.19,1,2971.19,0.0,1,5,1,12,2188.749835164835,489.604601748762,1.594848809094236,1,-0.6363153592582963
755,2024-06-23,2940.14,1,2940.14,0.0,1,6,1,12,2188.749835164835,489.604601748762,1.5315595535729418,1,-0.6250434019780021
755,2024-10-12,2988.33,1,2988.33,0.0,1,5,1,12,2188.749835164835,489.604601748762,1.6297852934625119,1,-0.6437064644328926
756,2023-01-08,2954.29,1,2954.29,0.0,1,6,1,12,2213.195632183908,461.22387199130736,1.6033234385393862,1,-0.6295021844621683
757,2021-11-06,2961.39,1,2961.39,0.0,1,5,1,12,2161.4358125,455.71359056787685,1.7515445216012477,1,-0.6473516037292127
757,2023-07-07,2998.58,1,2998.58,0.0,1,4,0,12,2161.4358125,455.71359056787685,1.832974110665497,1,-0.6406086741679461
757,2024-06-23,2942.1,1,2942.1,0.0,1,6,1,12,2161.4358125,455.71359056787685,1.709307985622507,1,-0.6347309889559292
757,2024-12-15,2997.53,1,2997.53,0.0,1,6,1,12,2161.4358125,455.71359056787685,1.8306750768252864,1,-0.6668960892106808
760,2023-12-31,2985.56,1,2985.56,0.0,1,6,1,12,2190.4351234567903,463.1627247700793,1.7130304397818046,1,-0.6494843644122373
761,2024-11-24,2951.11,1,2951.11,0.0,1,6,1,12,2202.3421698113207,456.63010013629764,1.636185709737343,1,-0.6275351403022228
764,2021-04-18,211.84,1,211.84,0.0,1,6,1,12,328.3276470588235,77.73408314473734,-1.4795072528460587,1,-0.6503582279296946
764,2024-03-03,218.09,1,218.09,0.0,1,6,1,12,328.3276470588235,77.73408314473734,-1.400126129063737,1,-0.6461758739181173
764,2024-09-14,219.72,1,219.72,0.0,1,5,1,12,328.3276470588235,77.73408314473734,-1.3794235319813075,1,-0.6418186930501372
765,2022-08-10,212.5,1,212.5,0.0,1,2,0,12,346.5421568627451,62.38669269367387,-2.1146734616763307,1,-0.6458719926607771
765,2022-10-15,252.59,1,252.59,0.0,1,5,1,12,346.5421568627451,62.38669269367387,-1.4822063254945899,1,-0.6231493914065042
765,2024-05-03,214.31,1,214.31,0.0,1,4,0,12,346.5421568627451,62.38669269367387,-2.0861185722652817,1,-0.6433830663900575
765,2024-09-14,446.13,1,446.13,0.0,1,5,1,12,346.5421568627451,62.38669269367387,1.5711159378282875,1,-0.6218855750634623
766,2024-07-13,2987.36,1,2987.36,0.0,1,5,1,12,2202.1450264550263,486.4240955247254,1.6109482086634812,1,-0.642401220591923
767,2022-02-12,438.44,1,438.44,0.0,1,5,1,12,333.3729268292683,64.3734564569863,1.607182469231416,1,-0.6245539086345485
767,2022-06-25,445.2,1,445.2,0.0,1,5,1,12,333.3729268292683,64.3734564569863,1.7105883523890224,1,-0.6288821200900035
767,2022-09-03,231.57,1,231.57,0.0,1,5,1,12,333.3729268292683,64.3734564569863,-1.5572517095872307,1,-0.6424815899704938
768,2023-11-18,2972.0,1,2972.0,0.0,1,5,1,12,2314.2970588235294,402.10727048037387,1.631582929260246,1,-0.636835380925065
768,2023-12-30,2986.14,1,2986.14,0.0,1,5,1,12,2314.2970588235294,402.10727048037387,1.6666604409686046,1,-0.6472909154838444
770,2021-12-23,129.53,1,129.53,0.0,1,3,0,12,330.90666666666664,92.77966735767058,-2.147338248691232,1,-0.6480606333419487
772,2023-02-05,225.38,1,225.38,0.0,1,6,1,12,331.0817391304348,68.89019594135254,-1.512397235502574,1,-0.6399979622173729
776,2024-07-14,215.5,1,215.5,0.0,1,6,1,12,323.67214285714283,77.85141847263323,-1.3718477733496435,1,-0.6439935984764571
777,2022-10-22,2966.85,1,2966.85,0.0,1,5,1,12,2185.550277777778,493.9647048885407,1.5784958291079767,1,-0.635884982604047
778,2024-11-24,444.07,1,444.07,0.0,1,6,1,12,324.14102564102564,67.15229297315139,1.7597203135369253,1,-0.6305863973761461
779,2023-04-27,216.63,1,216.63,0.0,1,3,0,12,342.61125000000004,70.30434899877123,-1.7668101843573532,1,-0.6318619571364018
779,2024-05-19,448.39,1,448.39,0.0,1,6,1,12,342.61125000000004,70.30434899877123,1.4834824451145723,1,-0.6218855750634623
781,2020-06-29,218.88,1,218.88,0.0,1,0,0,12,339.4559615384615,67.26793351552784,-1.7662166602865748,1,-0.625913274317238
781,2021-03-20,213.2,1,213.2,0.0,1,5,1,12,339.4559615384615,67.26793351552784,-1.849418241285186,1,-0.6664206982684677
781,2021-07-27,210.84,1,210.84,0.0,1,1,0,12,339.4559615384615,67.26793351552784,-1.8839879122634822,1,-0.640216056891084
781,2023-02-20,210.5,1,210.5,0.0,1,0,0,12,339.4559615384615,67.26793351552784,-1.8889682885908639,1,-0.640216056891084
781,2023-03-19,242.17,1,242.17,0.0,1,6,1,12,339.4559615384615,67.26793351552784,-1.4250608818609312,1,-0.6220663966750549
786,2022-12-25,2960.43,1,2960.43,0.0,1,6,1,12,2186.9920879120878,456.2149447854509,1.6916286768597415,1,-0.6398586532661319
786,2023-08-13,2969.57,1,2969.57,0.0,1,6,1,12,2186.9920879120878,456.2149447854509,1.7116192745080518,1,-0.6451653575941295
786,2023-11-12,2967.42,1,2967.42,0.0,1,6,1,12,2186.9920879120878,456.2149447854509,1.706916891034981,1,-0.6442929278974336
787,2024-04-27,2974.48,1,2974.48,0.0,1,5,1,12,2317.5318181818184,474.97528846866567,1.3802148929448672,1,-0.6360665285543835
788,2023-03-05,2985.07,1,2985.07,0.0,1,6,1,12,2152.3018085106382,459.2812614326278,1.809259383919664,1,-0.6561094091502183
788,2024-11-30,2973.77,1,2973.77,0.0,1,5,1,12,2152.3018085106382,459.2812614326278,1.7847091774549713,1,-0.6495452583094442
789,2023-08-19,2942.41,1,2942.41,0.0,1,5,1,12,2197.7472619047617,478.22705286045164,1.5538829322143464,1,-0.6254664408851361
789,2023-10-22,2989.91,1,2989.91,0.0,1,6,1,12,2197.7472619047617,478.22705286045164,1.653000875820572,1,-0.6514938612398564
789,2023-11-18,2949.44,1,2949.44,0.0,1,5,1,12,2197.7472619047617,478.22705286045164,1.5685523878680683,1,-0.6253908329994238
794,2023-07-25,210.0,1,210.0,0.0,1,1,0,12,348.20684210526315,80.4922344806995,-1.6959510680492613,1,-0.6234809166204004
795,2022-07-30,2998.36,1,2998.36,0.0,1,5,1,12,2264.411438848921,494.23316301372626,1.4820262776520408,1,-0.6493128355705752
795,2022-10-08,2969.93,1,2969.93,0.0,1,5,1,12,2264.411438848921,494.23316301372626,1.4246189751463072,1,-0.6379472039138023
795,2022-12-11,2973.65,1,2973.65,0.0,1,6,1,12,2264.411438848921,494.23316301372626,1.4321305884182502,1,-0.6375157235492107
795,2024-01-14,2956.74,1,2956.74,0.0,1,6,1,12,2264.411438848921,494.23316301372626,1.3979850560449838,1,-0.6334588994845357
796,2022-10-30,2947.18,1,2947.18,0.0,1,6,1,12,2190.3501704545456,450.38461402351834,1.6766850398361637,1,-0.6335964243907435
797,2023-02-18,163.09,1,163.09,0.0,1,5,1,12,247.7825,70.69633058605895,-1.1812668696948363,1,-0.6370890447734243
799,2023-03-05,214.81,1,214.81,0.0,1,6,1,12,355.4703448275862,76.99913081525933,-1.8033578497270657,1,-0.6646195721043131
799,2023-07-20,218.4,1,218.4,0.0,1,3,0,12,355.4703448275862,76.99913081525933,-1.7573316958138523,1,-0.6260011078984035
799,2024-01-21,215.05,1,215.05,0.0,1,6,1,12,355.4703448275862,76.99913081525933,-1.800280892362394,1,-0.6646195721043131
801,2024-08-31,425.63,1,425.63,0.0,1,5,1,12,297.531,67.51196509157703,1.8697318027409593,1,-0.6293586943628016
804,2023-08-14,213.91,1,213.91,0.0,1,0,0,12,330.79,66.85925642721433,-1.722388457429757,1,-0.6249594193542886
805,2022-03-21,213.02,1,213.02,0.0,1,0,0,12,336.44125,68.6772109805321,-1.7713287926304064,1,-0.6343063140160584
807,2023-12-03,2942.99,1,2942.99,0.0,1,6,1,12,2126.9661016949153,501.3271634441475,1.624486903535361,1,-0.6258391096071055
807,2024-04-20,2950.91,1,2950.91,0.0,1,5,1,12,2126.9661016949153,501.3271634441475,1.640253520545872,1,-0.6279598656558567
807,2024-07-27,2989.26,1,2989.26,0.0,1,5,1,12,2126.9661016949153,501.3271634441475,1.7165981875096452,1,-0.6568048942691884
807,2024-12-07,2971.4,1,2971.4,0.0,1,5,1,12,2126.9661016949153,501.3271634441475,1.6810436698571551,1,-0.6438571555549459
809,2024-01-06,2985.4,1,2985.4,0.0,1,5,1,12,2232.656911764706,441.6367214657732,1.7005888841364463,1,-0.6494843644122373
813,2024-05-12,216.05,1,216.05,0.0,1,6,1,12,329.2058333333334,82.86095817785066,-1.3493267402615972,1,-0.6439935984764571
814,2023-04-01,235.92,1,235.92,0.0,1,5,1,12,333.8953571428571,64.74881314411431,-1.4901463989639738,1,-0.6275408975808086
816,2023-01-22,2958.67,1,2958.67,0.0,1,6,1,12,2252.607654320988,507.2867399269164,1.3891024302159305,1,-0.6343777785124352
817,2024-08-17,173.0,1,173.0,0.0,1,5,1,12,283.41333333333336,98.24602655239212,-1.1125214496627327,1,-0.6357972190767966
820,2022-11-05,229.87,1,229.87,0.0,1,5,1,12,324.68387096774194,60.18979391211434,-1.5495046625573077,1,-0.6420470427399656
820,2024-02-03,440.21,1,440.21,0.0,1,5,1,12,324.68387096774194,60.18979391211434,1.8879967008580856,1,-0.6332915819889192
821,2023-05-27,224.51,1,224.51,0.0,1,5,1,12,342.7135483870968,79.51536730085103,-1.4680868056581222,1,-0.6440844591590613
823,2021-07-25,436.71,1,436.71,0.0,1,6,1,12,321.77672727272727,65.91335786201812,1.717643179173228,1,-0.6287938822769367
823,2022-08-13,213.11,1,213.11,0.0,1,5,1,12,321.77672727272727,65.91335786201812,-1.6239915428666525,1,-0.6563366967454838
823,2023-02-19,433.13,1,433.13,0.0,1,6,1,12,321.77672727272727,65.91335786201812,1.6641411563427149,1,-0.6266703095739841
824,2021-01-24,2961.17,1,2961.17,0.0,1,6,1,12,2173.1294736842106,492.94683504083906,1.595395436131573,1,-0.6337374617242546
824,2022-07-16,2995.87,1,2995.87,0.0,1,5,1,12,2173.1294736842106,492.94683504083906,1.6656459115640774,1,-0.655029756607818
824,2022-10-09,2941.39,1,2941.39,0.0,1,6,1,12,2173.1294736842106,492.94683504083906,1.5553506406256663,1,-0.6254664408851361
824,2023-05-28,2965.86,1,2965.86,0.0,1,6,1,12,2173.1294736842106,492.94683504083906,1.6048903851165426,1,-0.6354548970382682
824,2023-11-04,2942.6,1,2942.6,0.0,1,5,1,12,2173.1294736842106,492.94683504083906,1.557800296973601,1,-0.6231287564523322
825,2023-05-21,2944.7,1,2944.7,0.0,1,6,1,12,2184.7189285714285,460.267560449838,1.647592713191063,1,-0.6262626870612985
827,2022-10-12,2984.05,1,2984.05,0.0,1,2,0,12,2141.8741237113404,460.42837429704304,1.825149737641647,1,-0.6309022972767309
827,2023-03-04,2947.42,1,2947.42,0.0,1,5,1,12,2141.8741237113404,460.42837429704304,1.745765802798447,1,-0.6391938795649598
828,2023-02-04,434.81,1,434.81,0.0,1,5,1,12,313.60571428571427,72.10811358369668,1.6578773514040532,1,-0.6262464564212546
835,2022-01-29,379.87,1,379.87,0.0,1,5,1,12,905.315,246.0024389226301,-2.1272866870945677,1,-0.6294055420064621
837,2022-05-21,2964.79,1,2964.79,0.0,1,5,1,12,2223.6836040609137,452.37972142080014,1.6346262546031152,1,-0.636835380925065
839,2022-12-10,2990.55,1,2990.55,0.0,1,5,1,12,2180.540769230769,483.4220757922371,1.6721146108886966,1,-0.6541439877035248
842,2023-11-05,2941.16,1,2941.16,0.0,1,6,1,12,2140.593393939394,453.09768941616176,1.7629832186327636,1,-0.6377442710385626
846,2023-01-22,2965.55,1,2965.55,0.0,1,6,1,12,2255.625,474.8127679523016,1.49202595603985,1,-0.6383789763108854
846,2023-09-16,2974.63,1,2974.63,0.0,1,5,1,12,2255.625,474.8127679523016,1.5111090925413704,1,-0.6405232754187877
846,2024-02-04,2960.27,1,2960.27,0.0,1,6,1,12,2255.625,474.8127679523016,1.480929154197556,1,-0.6349075971348309
