customer_id,days_since_signup,contract_is_monthly,contract_is_annual,has_account_manager,is_enterprise,age,churned,recency_days,transaction_count,total_spend,avg_transaction_value,std_transaction_value,min_transaction,max_transaction,engagement_score,product_diversity,spending_trend,ticket_count,high_priority_tickets,resolution_rate
783,1702,1,0,0,0,42,0,28,107,94313.66,881.4360747663552,191.09459237117048,567.15,1199.11,4.7688368711933835,4,-0.8190937881023337,3.0,0.0,0.6666666666666666
784,450,0,0,0,0,19,1,268,13,10214.82,785.7553846153846,274.0023293579632,344.63,1144.7,0.2804568391071318,4,0.0,4.0,1.0,1.0
785,1805,0,1,1,0,36,0,23,109,95969.11,880.4505504587156,179.84883108401561,566.48,1186.93,4.719640502018934,4,-0.8161699132280285,0.0,0.0,0.0
786,308,1,0,1,1,67,0,12,34,72424.77,2130.140294117647,464.5941604564289,1429.16,2920.62,8.98446979037222,4,-0.5343660311461954,2.0,1.0,0.5
787,1415,0,0,0,1,31,0,15,158,341148.26,2159.1662025316455,468.5348541815641,1420.62,2998.58,9.487708864215367,4,-0.5666403799508919,2.0,1.0,0.5
788,1273,1,0,1,1,52,1,1003,30,61876.479999999996,2062.5493333333334,523.1990592165254,1126.99,2983.25,0.00013544323796281477,4,0.0,3.0,1.0,0.3333333333333333
789,861,0,0,0,1,19,0,15,99,216966.2,2191.577777777778,457.74549312543104,1413.7,2966.34,9.857569115078682,4,-0.6061003243573179,4.0,2.0,0.75
790,1189,1,0,0,0,22,1,1063,5,1580.68,316.136,95.18646820845912,222.76,447.83,2.0222369975050003e-05,3,0.0,1.0,1.0,0.0
791,1644,0,0,0,0,54,0,22,105,93731.38,892.6798095238096,183.55162727408157,562.17,1183.12,5.00136847278162,4,-0.7776589226953369,3.0,1.0,0.0
792,1545,0,1,0,0,58,0,22,93,80405.33,864.5734408602151,182.27396527286243,567.33,1199.87,4.391009174259022,4,-0.7024366114027669,0.0,0.0,0.0
793,227,1,0,1,1,61,0,4,27,59628.93,2208.478888888889,532.6473188874123,1445.44,2975.02,9.88078227128812,4,-0.2935674730650315,1.0,1.0,0.0
794,512,0,0,1,0,66,0,42,16,5377.48,336.0925,79.06341905921686,231.94,447.85,2.2559086302052482,4,-0.9986804776670846,3.0,1.0,0.0
795,624,0,1,1,1,36,0,9,69,155111.75,2247.996376811594,421.0641955037365,1421.03,2992.83,9.907383699233304,4,-0.7721532796361913,1.0,0.0,0.0
796,317,0,1,1,1,42,0,45,32,66276.91,2071.1534375,608.4417460100863,847.36,2933.72,6.218356420876048,4,-0.9998491383537071,4.0,2.0,1.0
797,792,0,1,0,0,52,0,44,24,8069.88,336.245,72.1859672018708,222.33,442.25,2.048824362060555,4,-0.9985046281757959,1.0,1.0,1.0
798,559,0,0,0,0,58,0,34,34,28488.72,837.9035294117648,180.74872100444176,564.75,1184.72,4.148406933620492,4,-0.99974536435814,4.0,1.0,0.75
799,760,1,0,0,0,25,0,52,23,7505.6900000000005,326.33434782608697,71.2024956039966,212.5,426.52,1.9155565122034497,4,-0.9983590147524574,4.0,1.0,0.0
800,1560,0,0,0,1,37,0,15,180,399634.46,2220.1914444444446,488.3647490048066,1410.57,2991.98,11.44462042516696,4,-0.4327438023040079,2.0,0.0,1.0
801,1517,1,0,1,0,75,1,1257,9,2831.45,314.60555555555555,71.4217349815711,201.49,420.78,2.734584379184709e-06,4,0.0,1.0,1.0,0.0
802,211,1,0,1,0,57,0,40,6,1785.71,297.61833333333334,53.901461730334056,242.24,389.65,1.8303181629965901,4,-0.9985207319418352,2.0,1.0,0.0
803,803,1,0,1,0,72,0,20,50,44205.56,884.1111999999999,172.3439034361002,607.56,1188.8,5.171472014667634,4,-0.7690197724761568,0.0,0.0,0.0
804,338,0,1,0,0,34,0,44,11,3866.18,351.47090909090906,64.76318127679419,227.26,435.59,2.18193295132508,3,-0.9986201757896044,3.0,1.0,0.3333333333333333
805,1026,0,1,0,0,26,0,43,32,10618.11,331.8159375,56.17951835823897,235.97,434.06,2.050179114261999,4,-0.9985375413144578,3.0,1.0,0.0
806,592,0,0,0,0,75,0,23,37,34005.92,919.0789189189188,194.4107001482484,565.58,1178.51,5.161377278644311,4,-0.7406253448506606,0.0,0.0,0.0
807,1476,0,1,1,1,57,0,15,153,328836.44,2149.257777777778,452.48563355533906,1400.86,2986.98,10.12366519230382,4,-0.3695292497592372,3.0,2.0,0.0
808,983,0,0,1,0,69,0,19,62,54155.87,873.4817741935484,164.92409797698434,565.73,1184.84,4.926333168179566,4,-0.18857996218968867,3.0,2.0,0.0
809,1108,1,0,0,1,33,0,13,123,272880.79,2218.543008130081,491.6140997073223,1400.12,2994.42,8.493734881896062,4,-0.6984965519007585,3.0,0.0,1.0
810,1046,0,1,0,0,26,0,32,62,53062.25,855.8427419354839,192.3931219261481,565.17,1164.98,4.343039005856767,4,-0.9996895701788696,1.0,1.0,0.0
811,1495,0,1,1,0,67,0,13,93,82031.3,882.0569892473119,192.49132940825817,560.42,1195.7,5.358091506267541,4,-0.46117104319329383,2.0,1.0,0.5
812,1690,1,0,1,0,71,0,34,52,17693.0,340.25,72.28546131586253,210.5,448.21,2.102397347113645,4,-0.9985625781598125,4.0,1.0,0.5
813,455,0,1,1,0,64,0,66,13,4301.21,330.8623076923077,46.760402613366175,228.12,399.39,1.6013815391078845,4,-0.997003745318352,1.0,0.0,0.0
814,1583,0,0,1,0,67,0,45,49,16110.52,328.7861224489796,71.51762538634348,210.42,445.28,2.0399774995064597,4,-0.9988041424505513,3.0,1.0,0.6666666666666666
815,1742,0,0,1,0,52,0,30,105,89499.34,852.3746666666666,176.2586674031765,560.7,1174.71,4.710214183138664,4,-0.6250420292113269,2.0,1.0,0.5
816,1795,0,1,0,1,32,0,13,202,449129.25,2223.4121287128714,471.8568930864076,1405.51,2985.07,9.44952062285617,4,-0.5651903594256017,0.0,0.0,0.0
817,1453,1,0,0,0,50,1,1364,4,1176.13,294.0325,83.41205843082084,215.59,402.05,6.783212093121959e-07,4,0.0,9.0,2.0,0.3333333333333333
818,519,0,1,1,1,60,0,26,59,130133.19,2205.647288135593,488.66222001688385,1449.74,2977.29,8.012443274883871,4,-0.8862708962402084,1.0,0.0,1.0
819,1663,0,0,1,0,46,0,39,52,17302.420000000002,332.73884615384617,75.23880331406613,210.3,448.49,2.229148693716075,4,-0.9982109632174038,3.0,0.0,0.6666666666666666
820,871,0,0,0,0,40,0,47,27,9031.03,334.4825925925926,68.32632883633302,210.88,429.1,1.9915612386728154,4,-0.9985517321283744,2.0,0.0,0.0
821,1660,1,0,1,0,34,0,36,51,16662.9,326.72352941176473,72.37187107774761,215.87,446.12,2.268622670738733,4,-0.9987546079505828,1.0,1.0,1.0
822,1279,0,0,0,0,51,0,24,82,75056.1,915.3182926829269,181.05707915764714,576.18,1193.91,4.777514290131706,4,-0.8455340156910837,0.0,0.0,0.0
823,1480,0,1,0,0,20,0,44,47,15532.44,330.47744680851065,73.88379620164076,221.17,448.08,2.1303661696151286,4,-0.9984474219441383,4.0,2.0,0.5
824,1795,0,0,1,1,55,0,18,200,446397.16,2231.9858,471.4547719477678,1403.61,2998.36,8.091144117713268,4,-0.5789621356827549,2.0,0.0,0.0
825,1385,0,1,1,1,41,0,16,155,343603.11,2216.794258064516,461.3628922641855,1415.6,2994.78,9.002416511761439,4,-0.2526591792106325,2.0,0.0,0.0
826,915,0,0,0,1,42,1,800,12,24671.52,2055.96,680.1928317897667,1035.5,2941.33,0.0009075065495140426,3,0.0,0.0,0.0,0.0
827,1796,0,1,1,1,49,0,9,199,442810.61,2225.178944723618,429.4883813816272,1412.08,2985.92,10.069811684913969,4,-0.4586402864539631,0.0,0.0,0.0
828,1647,0,0,1,0,46,0,59,50,16186.07,323.7214,64.91250340265734,220.92,442.73,1.7112874783661265,4,-0.9964197486663564,2.0,0.0,1.0
829,898,0,0,1,0,31,0,31,29,9462.5,326.2931034482759,69.93814303181718,213.91,435.74,2.5070598374702637,4,-0.9988121681494767,3.0,3.0,1.0
830,646,0,1,0,0,60,0,32,40,36175.28,904.382,179.98900131924015,586.51,1177.32,4.369965287309933,4,-0.999743820305315,1.0,0.0,1.0
831,1243,0,0,1,0,48,0,21,80,71714.4,896.43,168.27137425877496,566.66,1195.35,4.824944100067937,4,-0.808653649043889,1.0,1.0,1.0
832,512,0,0,1,0,59,0,35,16,4956.22,309.76375,74.81290056979923,214.33,437.37,2.3020595748820742,4,-0.9979232430636318,4.0,3.0,0.75
833,833,1,0,1,0,54,0,49,25,8311.17,332.4468,82.84847175818433,210.23,448.39,1.9018011552407574,4,-0.9981063833816206,1.0,0.0,1.0
834,243,0,0,1,0,75,0,48,7,2301.75,328.82142857142856,99.9016658901094,212.4,446.04,1.8414987109201117,3,-0.9979621364960974,4.0,1.0,0.0
835,388,1,0,1,0,29,0,20,24,20253.86,843.9108333333334,169.36010081214948,602.35,1122.77,4.693945055747967,4,-0.7812705012435599,2.0,1.0,1.0
836,217,0,0,0,0,23,0,32,12,10436.48,869.7066666666666,217.06783277179147,568.36,1178.01,3.7031839225208523,4,-0.9996412929237856,0.0,0.0,0.0
837,1522,0,1,1,1,32,0,16,165,361741.73,2192.3741212121213,438.4085762315784,1407.08,2985.4,7.989041833655988,4,-0.6732720029280929,3.0,0.0,0.6666666666666666
838,1090,0,0,1,0,57,0,18,68,60206.03,885.382794117647,182.16331767675334,563.4,1185.41,5.225480012853625,4,-0.26368369458664637,3.0,0.0,1.0
839,1391,0,0,1,1,47,0,18,154,343233.63,2228.789805194805,454.8840638927923,1400.38,2998.72,8.891408732984782,4,-0.7150493313066599,1.0,0.0,0.0
840,1749,1,0,1,0,42,0,48,55,17846.27,324.47763636363635,76.98335878288857,210.7,447.86,1.8876926861888526,4,-0.9985991847255102,2.0,0.0,0.5
841,383,1,0,1,1,70,0,15,40,90463.95999999999,2261.5989999999997,466.909035388243,1414.67,2913.13,8.267623659930974,4,-0.6911714930860905,1.0,0.0,1.0
842,1591,1,0,1,1,75,0,4,178,385688.48,2166.789213483146,465.10400741622516,1402.4,2999.22,10.746087266391795,4,-0.14943431911966998,0.0,0.0,0.0
843,414,0,0,1,1,23,0,21,42,90598.36,2157.1038095238096,483.25708295291236,1441.16,2985.13,7.612432150576027,4,-0.6603269750664568,1.0,0.0,1.0
844,1375,0,0,0,1,75,0,9,156,335608.41,2151.3359615384616,491.88888826877894,1407.16,2996.43,9.745558316925871,4,-0.6799585375363977,3.0,0.0,0.0
845,1384,0,1,1,0,62,0,19,85,75924.4,893.2282352941176,181.70483901605027,568.94,1180.46,4.615930377331982,4,-0.7668875969335233,0.0,0.0,0.0
846,1614,0,1,1,1,40,0,7,180,390965.64,2172.0313333333334,448.3403333131064,1400.92,2984.05,11.467741330572531,4,-0.4207645844743368,1.0,0.0,1.0
847,898,0,1,1,0,34,0,41,29,9232.11,318.3486206896552,68.49838276110393,218.81,434.81,2.101923350920128,4,-0.9983149664678327,4.0,1.0,0.5
848,1596,0,1,1,0,34,0,44,49,15099.17,308.14632653061227,68.94780068688068,210.41,443.47,2.0276485289306345,4,-0.9984601644544363,2.0,0.0,0.0
849,1198,0,0,1,0,51,0,26,73,60494.19,828.6875342465754,181.22993388373314,560.48,1180.7,4.841251600524292,4,-0.661495962600935,1.0,1.0,0.0
850,1059,0,0,1,0,44,0,55,32,11036.03,344.8759375,67.46676562285221,228.12,444.02,1.7521440974184057,4,-0.9985528219971056,1.0,0.0,1.0
851,1681,0,1,0,0,34,0,21,106,93406.83,881.1965094339623,175.50222135640686,564.11,1169.05,5.248815220322927,4,-0.7868487569321311,1.0,0.0,1.0
852,505,0,0,0,0,61,0,66,15,5175.51,345.034,69.41371239583307,255.18,442.52,1.7118812720201912,3,-0.996618994488961,3.0,1.0,0.3333333333333333
853,1574,0,0,0,1,29,0,18,170,375595.6,2209.385882352941,460.0073849234683,1400.47,2986.37,8.020043576964094,4,-0.8295540800459849,0.0,0.0,0.0
854,1105,0,1,0,1,54,0,14,116,251904.44,2171.59,430.7266797623876,1407.07,2993.45,8.750028624876794,4,-0.4663525505552971,3.0,2.0,0.6666666666666666
855,296,0,0,1,1,72,0,16,30,63061.74,2102.058,495.5728887925639,1414.21,2973.26,7.589746479584402,4,-0.6614507932150482,4.0,1.0,0.0
856,244,0,1,0,1,24,0,5,26,58866.91,2264.111923076923,556.7042313546339,1453.26,2999.25,8.09884909590058,4,-0.6476419024851939,3.0,1.0,0.0
857,1336,0,1,1,1,28,0,7,157,345596.04,2201.248662420382,462.8747911818715,1400.69,2965.06,9.634998636238615,4,-0.5058276757993145,3.0,0.0,0.6666666666666666
858,1123,1,0,1,0,48,0,23,70,58743.64,839.1948571428571,171.35549920122503,572.72,1144.72,4.860542051828327,4,-0.7720065075921908,1.0,0.0,1.0
859,570,1,0,1,0,32,1,472,4,1206.44,301.61,91.82853623284358,235.71,431.5,0.013568411229872897,3,0.0,9.0,5.0,0.5555555555555556
860,1471,0,0,0,1,43,0,15,156,348397.62,2233.318076923077,458.561875839076,1403.65,2982.61,8.591541943151903,4,-0.508299132032533,1.0,0.0,1.0
861,1341,0,0,0,1,67,0,5,149,330208.82,2216.166577181208,432.49653796735265,1461.58,2953.41,9.52513582139707,4,-0.6041264079870692,3.0,0.0,1.0
862,1066,0,1,1,0,30,0,15,68,59401.56,873.5523529411764,189.53120684339916,560.01,1189.85,5.0194376041904505,4,-0.2710657922438003,1.0,0.0,0.0
863,1038,1,0,1,1,57,0,17,113,250647.3,2218.117699115044,484.1259287402268,1401.69,2976.79,7.967391738033641,4,-0.856853570037768,0.0,0.0,0.0
864,449,0,1,1,0,59,0,68,13,4570.35,351.56538461538463,70.0828780344368,233.43,438.54,1.6205383989889266,4,-0.997262299121198,2.0,0.0,1.0
865,973,0,1,1,0,40,0,38,58,51106.92,881.1537931034483,195.18222591126408,578.66,1195.75,3.78272920119928,4,-0.9997326896500106,2.0,1.0,1.0
866,1202,0,0,0,0,65,0,33,38,12028.710000000001,316.545,61.20353830744878,211.49,432.33,2.332063419339744,4,-0.9980281190227358,3.0,0.0,0.3333333333333333
867,1736,0,0,1,0,40,0,50,54,19233.39,356.1738888888889,68.22109225149815,218.09,447.04,1.9025468807194907,4,-0.9982253141194009,2.0,1.0,1.0
868,425,0,1,1,0,54,0,22,27,21920.2,811.8592592592593,177.72235104501814,574.82,1159.11,4.847472853136138,4,-0.7251315584411278,1.0,0.0,1.0
869,438,0,1,0,1,53,0,17,47,107942.43,2296.6474468085103,486.9352985520234,1473.62,2992.52,8.651323513937268,4,-0.7288447722426649,1.0,0.0,1.0
870,1408,0,1,0,0,69,0,28,88,72149.17,819.8769318181818,180.80017972067884,562.81,1184.11,4.339315611028693,4,-0.5740633376502122,0.0,0.0,0.0
871,764,0,0,1,0,42,0,30,47,42530.340000000004,904.9008510638299,183.5901066628519,582.08,1181.78,4.287405206196514,4,-0.8001886029027879,1.0,0.0,0.0
872,282,0,1,1,1,61,0,13,28,61839.31,2208.5467857142858,479.7555710679837,1472.13,2923.86,8.740215457192372,4,-0.4474389464783676,3.0,1.0,0.3333333333333333
873,307,0,1,1,0,34,0,19,18,15338.76,852.1533333333333,215.4377664199107,584.88,1189.57,4.738144411528648,4,-0.714578156332187,2.0,0.0,1.0
874,1086,0,0,0,0,69,0,21,67,59870.23,893.5855223880598,175.43277451373393,571.26,1192.6,4.767055784841433,4,-0.7752000794967245,4.0,0.0,0.5
875,958,0,0,0,0,62,0,51,30,9800.18,326.67266666666666,64.69445315099082,220.09,442.74,1.9140691839465152,4,-0.9986103776993414,0.0,0.0,0.0
876,1099,1,0,1,0,61,0,54,35,11484.37,328.12485714285714,65.10559063242296,221.66,449.24,1.969403222171206,4,-0.9984191722786051,0.0,0.0,0.0
877,1481,0,1,0,1,40,0,11,165,364819.34,2211.026303030303,478.757779868296,1401.99,2991.03,9.167387604685631,4,-0.7116709932962437,0.0,0.0,0.0
878,691,1,0,1,0,49,1,458,8,2470.46,308.8075,84.96877977065627,184.51,449.81,0.018634587474538944,3,0.0,1.0,0.0,0.0
879,1793,0,1,0,0,32,0,33,56,18516.71,330.6555357142857,66.25602954159632,225.27,445.42,2.3580338067850097,4,-0.9985287410437111,1.0,1.0,0.0
880,500,1,0,0,1,25,1,400,11,17795.14,1617.74,401.7939666794413,942.33,2323.1,0.07711103321514792,4,0.0,3.0,1.0,0.6666666666666666
881,1426,0,0,0,0,66,0,48,45,15047.5,334.3888888888889,76.35862195236793,210.18,445.64,2.023070033101964,4,-0.9981983605080623,3.0,1.0,0.0
882,958,0,1,0,0,49,0,28,57,50064.21,878.3194736842105,173.90715552949766,569.39,1185.08,4.3259509128242275,4,-0.605430350538926,4.0,1.0,0.5
883,717,1,0,1,1,43,1,617,12,22890.54,1907.545,560.4353366397818,1132.95,2937.47,0.007350789444463672,4,0.0,0.0,0.0,0.0
884,1270,1,0,0,0,48,0,47,39,12699.58,325.63025641025644,75.04890814056137,210.43,442.89,2.042009807246507,4,-0.9986517641665881,3.0,1.0,0.3333333333333333
885,1573,0,1,0,1,47,0,12,183,407457.82,2226.545464480874,437.00660519774635,1429.29,2969.85,8.649292466824772,4,-0.6663729838374778,2.0,1.0,1.0
886,1694,0,1,1,0,18,1,1443,17,13607.36,800.4329411764706,184.41520265981006,502.55,1188.31,6.506783207631377e-07,4,0.0,0.0,0.0,0.0
887,1447,0,1,0,0,57,0,56,44,14831.34,337.0759090909091,65.36895391822968,220.71,446.46,1.7643469315849574,4,-0.9984003583197364,0.0,0.0,0.0
888,985,1,0,0,0,48,0,24,63,56203.37,892.1169841269842,170.646254910418,566.51,1191.22,4.5385282007063985,4,-0.7925818045148105,3.0,0.0,1.0
889,1429,1,0,0,0,45,1,1243,13,10546.36,811.2584615384616,257.2534989994031,410.09,1177.91,5.53930726509712e-06,4,0.0,4.0,0.0,0.5
890,1462,0,1,1,0,35,0,56,44,14827.98,336.99954545454545,68.99879772982045,231.65,449.75,1.7072745891303467,4,-0.9981258667866112,3.0,2.0,0.6666666666666666
891,302,0,0,0,1,70,0,11,33,74318.68,2252.081212121212,470.97874948582864,1411.98,2999.88,8.93339717585595,4,-0.3834052164255989,4.0,0.0,0.0
892,1788,1,0,1,0,72,0,65,55,18330.81,333.2874545454546,70.36031444611535,210.15,446.24,1.6558650637862067,4,-0.9970805476892535,4.0,2.0,0.75
893,1265,0,0,0,0,48,0,54,40,12727.3,318.1825,75.29411420964713,220.05,443.3,1.8364540212278175,4,-0.9985003674099846,3.0,2.0,1.0
894,833,0,1,0,1,75,0,4,91,196713.51,2161.686923076923,453.9992833173303,1414.18,2997.78,9.780630574351552,4,-0.6583677226423321,1.0,0.0,0.0
895,1666,0,1,1,1,34,0,11,187,409042.73,2187.394278074866,457.4967185062263,1401.69,2998.76,9.747080514675746,4,-0.6181684296560439,3.0,0.0,0.6666666666666666
896,1788,0,1,1,0,62,0,44,54,17604.92,326.017037037037,60.50945794245034,221.07,426.65,1.957108877051999,4,-0.9986386778839609,3.0,0.0,0.3333333333333333
897,1164,0,1,0,0,71,0,18,72,62679.44,870.5477777777778,170.11440081311827,584.85,1180.58,4.9932631846441895,4,-0.7945091299122546,3.0,2.0,0.6666666666666666
898,849,0,1,0,1,41,0,9,95,211085.07,2221.948105263158,466.44249633796113,1415.02,2997.07,10.215332019986839,4,-0.44125098100218363,4.0,1.0,0.25
899,1814,0,1,1,0,44,0,23,113,98041.26,867.6217699115044,186.75120835442922,566.74,1176.88,5.392435669641354,4,-0.6362630229463504,2.0,1.0,0.5
900,782,0,0,0,0,67,0,29,48,42220.37,879.5910416666667,183.5420882596731,565.93,1176.9,4.736796139098635,4,-0.7909374890110534,1.0,0.0,1.0
901,343,0,0,0,0,67,0,41,11,3956.4700000000003,359.6790909090909,66.21046555561219,224.48,449.46,2.1266366204776017,3,-0.9987720267698165,3.0,0.0,0.6666666666666666
902,297,0,0,0,0,47,0,42,9,3116.7799999999997,346.3088888888889,63.37971332462075,246.04,432.65,2.0500868485607353,4,-0.9987311737911259,0.0,0.0,0.0
903,823,0,1,1,0,72,0,50,25,8046.51,321.8604,68.05789652200545,220.83,439.23,1.9144221879045287,4,-0.9988200172277485,0.0,0.0,0.0
904,703,0,1,0,1,38,0,26,79,165095.72,2089.819240506329,483.52417480404074,1401.81,2992.44,7.624757825542343,4,-0.8078078078078078,3.0,1.0,0.0
905,596,0,0,0,0,56,0,37,36,32414.17,900.3936111111111,191.15441660982998,562.67,1185.23,4.018249745555348,4,-0.9997435022712874,4.0,0.0,0.25
906,1147,0,1,1,0,44,0,65,35,10900.41,311.4402857142857,73.97537859417321,211.45,449.56,1.6497513994854682,4,-0.9961547335230332,4.0,2.0,0.5
907,291,1,0,1,1,60,0,15,30,67618.19,2253.9396666666667,444.43884293981125,1401.54,2950.11,7.462549525742713,4,-0.6679666071553246,1.0,0.0,0.0
908,570,1,0,1,0,43,1,467,4,1155.25,288.8125,80.79683548877392,175.52,364.78,0.013768911912894607,2,0.0,4.0,1.0,1.0
909,436,0,1,1,1,19,0,23,46,100028.08,2174.5234782608695,464.4382273586848,1463.15,2984.02,8.253809144598021,4,-0.8238880435116269,2.0,1.0,0.5
910,269,1,0,0,0,57,0,45,8,2388.64,298.58,58.19533830127633,242.1,393.55,1.8712604628142309,4,-0.9982620785540494,3.0,0.0,0.0
911,1575,0,1,1,0,33,0,20,97,83824.23,864.1673195876289,190.9283640504746,563.66,1183.73,4.702420967703872,4,-0.6621944295077405,4.0,1.0,0.25
912,1435,1,0,0,1,19,0,10,155,339765.0,2192.032258064516,465.39673435270976,1404.71,2988.2,9.30593013130269,4,-0.45830698084633553,3.0,1.0,0.0
913,1050,0,1,0,0,47,0,30,63,57007.25,904.8769841269841,172.60719069455794,565.66,1167.46,4.509647147192622,4,-0.6827299015919385,3.0,1.0,0.6666666666666666
914,1392,1,0,0,0,55,1,1243,11,8829.9,802.7181818181817,266.60359010404125,422.22,1189.9,5.419504919107748e-06,4,0.0,0.0,0.0,0.0
915,750,0,0,1,1,40,0,10,78,172451.21,2210.9129487179484,488.05454725776764,1434.89,2975.27,8.742822188379531,4,-0.581791531656567,1.0,1.0,0.0
916,1302,1,0,0,0,37,0,30,84,70557.92,839.9752380952381,205.64114165435498,560.73,1196.23,4.6189170494899265,4,-0.6333544871993313,4.0,1.0,0.25
917,1004,1,0,1,1,18,0,14,110,247356.24,2248.6930909090906,435.9811568370406,1401.61,2985.61,8.08141261590359,4,-0.6745315533179211,2.0,0.0,0.5
918,214,0,1,0,0,48,0,53,6,2011.85,335.30833333333334,64.37741728794863,260.03,421.03,1.6376253571531012,4,-0.9984888781431335,1.0,0.0,0.0
919,798,0,1,1,0,18,0,18,48,42372.05,882.7510416666668,194.2312891313221,563.29,1185.82,4.716426814495111,4,-0.4731113565144397,2.0,0.0,0.5
920,581,1,0,0,1,30,1,405,20,38838.0,1941.9,610.2684490063626,843.34,2723.16,0.09955222862764677,4,0.0,2.0,1.0,0.5
921,1452,0,1,1,0,28,0,16,89,76470.82,859.2226966292136,174.36154614611488,584.31,1198.3,5.041385938914411,4,-0.49350787305386684,2.0,1.0,0.0
922,638,0,1,0,1,45,0,12,72,153658.76,2134.1494444444447,488.4283437631731,1416.52,2953.73,9.615431821399753,4,-0.7776412776412777,2.0,0.0,0.0
923,915,0,1,1,0,44,0,34,29,9396.14,324.0048275862069,82.30976815059634,211.12,441.9,2.184198399562512,4,-0.9982769018695614,4.0,2.0,0.5
924,227,1,0,0,1,25,0,13,23,53911.700000000004,2343.986956521739,443.4179660365065,1404.94,2834.19,7.9650318625758905,4,-0.5981068203283352,2.0,0.0,1.0
925,762,0,1,1,0,30,0,54,23,7978.19,346.87782608695653,66.67486284926562,225.69,440.1,1.8975097871139757,4,-0.9986046965912738,1.0,0.0,0.0
926,1108,1,0,0,0,29,0,24,69,60366.34,874.8744927536231,204.5659499118606,565.8,1194.79,5.054994558905991,4,-0.8395588748891814,0.0,0.0,0.0
927,502,1,0,1,0,64,1,288,8,2392.92,299.115,81.30059620234739,186.31,403.67,0.13271258999792768,4,0.0,3.0,1.0,0.6666666666666666
928,796,1,0,0,0,49,0,20,50,44567.3,891.346,182.2252423429278,570.55,1177.99,4.893552589461196,4,-0.7290858898576041,2.0,0.0,0.0
929,1558,0,1,1,1,41,0,12,179,393340.85,2197.434916201117,442.99627923763836,1423.05,2994.5,10.307616030390644,4,-0.6289893481612324,0.0,0.0,0.0
930,717,0,1,0,0,71,1,690,2,457.68,228.84,62.98907206809764,184.3,273.38,0.0008150089834076062,1,0.0,8.0,1.0,0.5
931,1428,0,1,1,0,52,0,57,43,14213.03,330.53558139534886,56.570599477548136,239.77,448.21,1.7027024514280549,4,-0.9984791568445546,2.0,1.0,0.0
932,1559,0,1,1,0,71,0,60,48,15243.39,317.570625,71.16694255317577,212.25,443.57,1.7379585725888087,4,-0.9983797796500324,4.0,1.0,0.75
933,1084,0,1,0,0,33,0,38,34,12418.58,365.25235294117647,71.09886872299613,213.42,448.89,2.184379597794007,4,-0.9987196558434908,2.0,2.0,1.0
934,1068,0,0,0,0,51,0,13,68,59653.79,877.2616176470589,204.23517039359888,584.07,1188.94,5.5789312092718,4,-0.33032734671369757,1.0,1.0,1.0
935,660,0,0,1,1,38,0,20,70,157038.4,2243.405714285714,433.50750795554893,1435.68,2935.65,8.526928913573483,4,-0.6963359915511383,4.0,2.0,0.5
936,813,0,0,0,1,34,0,14,90,197951.31,2199.459,453.87950797256275,1407.73,2986.77,9.183394088675346,4,-0.5894420207341999,1.0,1.0,0.0
937,925,1,0,1,1,74,1,695,24,46223.23,1925.9679166666667,499.6246599805583,1222.55,2828.63,0.003907012631979136,4,0.0,2.0,1.0,0.5
938,589,1,0,1,0,58,1,514,6,4038.86,673.1433333333333,214.67037696586516,391.39,901.38,0.013594862239027235,3,0.0,1.0,1.0,0.0
939,1053,1,0,1,0,55,0,14,65,55154.84,848.536,174.8299108848369,570.94,1176.3,5.389664809992384,4,-0.4895116979481862,0.0,0.0,0.0
940,1603,1,0,1,1,55,0,7,175,388173.04,2218.131657142857,483.38350642886826,1405.58,2985.82,9.36794772858848,4,-0.45192349504707036,3.0,1.0,0.6666666666666666
941,1544,0,1,1,0,33,0,34,96,85308.49,888.6301041666667,179.95860604445326,577.84,1197.11,4.418183542775394,4,-0.9997637960804322,1.0,0.0,1.0
942,1643,0,0,0,0,66,0,58,52,16919.87,325.38211538461536,68.64073415715688,211.19,444.36,1.7731825099059144,4,-0.9983110675741863,4.0,2.0,0.75
943,1466,0,0,1,0,62,0,35,47,15554.16,330.9395744680851,65.10954875396867,213.36,442.4,2.414070564777962,4,-0.9985507666444451,3.0,0.0,0.3333333333333333
944,1305,0,1,0,1,38,0,7,141,307075.23,2177.8385106382975,475.96985888054496,1401.44,2995.73,9.27421389309619,4,-0.8397047281564284,2.0,0.0,0.5
945,1307,0,1,1,0,19,0,28,81,71724.88,885.4923456790124,186.69838882052255,566.0,1195.54,4.5471390167182975,4,-0.6922295557063974,1.0,1.0,0.0
946,1406,0,1,0,1,49,0,8,158,349625.73,2212.821075949367,440.00062769003495,1405.52,2999.13,9.637332219203183,4,-0.5681523496590528,1.0,1.0,1.0
947,1760,0,0,0,0,30,0,30,55,17531.26,318.7501818181818,71.08891361425646,211.77,438.46,2.5606354032516023,4,-0.35681790732316115,4.0,1.0,0.25
948,346,0,1,1,1,35,0,12,39,90103.41,2310.3438461538462,404.5407794785756,1445.46,2944.34,9.224126221075077,4,-0.6374876889994437,2.0,1.0,0.5
949,1642,1,0,0,0,46,1,1473,12,9988.32,832.36,293.05335902590105,415.09,1182.19,4.3024296511641205e-07,4,0.0,1.0,1.0,1.0
